DATE,Open,High,Low,Close,Volume
1906-12-12,            na,            na,            na,69.86,            na
1906-12-11,            na,            na,            na,70.25,            na
1906-12-10,            na,            na,            na,70.02,            na
1906-12-07,            na,            na,            na,69.81,            na
1906-12-06,            na,            na,            na,69.46,            na
1906-12-05,            na,            na,            na,69.79,            na
1906-12-04,            na,            na,            na,69.76,            na
1906-12-03,            na,            na,            na,69.85,            na
1906-11-30,            na,            na,            na,69.68,            na
1906-11-29,            na,            na,            na,            na,            na
1906-11-28,            na,            na,            na,69.79,            na
1906-11-27,            na,            na,            na,69.63,            na
1906-11-26,            na,            na,            na,69.43,            na
1906-11-23,            na,            na,            na,69.84,            na
1906-11-22,            na,            na,            na,69.78,            na
1906-11-21,            na,            na,            na,69.83,            na
1906-11-20,            na,            na,            na,69.62,            na
1906-11-19,            na,            na,            na,69.54,            na
1906-11-16,            na,            na,            na,69.42,            na
1906-11-15,            na,            na,            na,69.04,            na
1906-11-14,            na,            na,            na,68.87,            na
1906-11-13,            na,            na,            na,68.17,            na
1906-11-12,            na,            na,            na,67.67,            na
1906-11-09,            na,            na,            na,68.4,            na
1906-11-08,            na,            na,            na,68.55,            na
1906-11-07,            na,            na,            na,68.81,            na
1906-11-06,            na,            na,            na,            na,            na
1906-11-05,            na,            na,            na,69.3,            na
1906-11-02,            na,            na,            na,69.07,            na
1906-11-01,            na,            na,            na,68.71,            na
1906-10-31,            na,            na,            na,68.06,            na
1906-10-30,            na,            na,            na,68.63,            na
1906-10-29,            na,            na,            na,68.75,            na
1906-10-26,            na,            na,            na,68.25,            na
1906-10-25,            na,            na,            na,68.22,            na
1906-10-24,            na,            na,            na,68.75,            na
1906-10-23,            na,            na,            na,69.21,            na
1906-10-22,            na,            na,            na,69.29,            na
1906-10-19,            na,            na,            na,69.43,            na
1906-10-18,            na,            na,            na,70.07,            na
1906-10-17,            na,            na,            na,70.17,            na
1906-10-16,            na,            na,            na,70.43,            na
1906-10-15,            na,            na,            na,70.17,            na
1906-10-12,            na,            na,            na,70.75,            na
1906-10-11,            na,            na,            na,70.8,            na
1906-10-10,            na,            na,            na,70.7,            na
1906-10-09,            na,            na,            na,70.88,            na
1906-10-08,            na,            na,            na,70.71,            na
1906-10-05,            na,            na,            na,69.95,            na
1906-10-04,            na,            na,            na,69.34,            na
1906-10-03,            na,            na,            na,69.75,            na
1906-10-02,            na,            na,            na,69.9,            na
1906-10-01,            na,            na,            na,70.16,            na
1906-09-28,            na,            na,            na,69.58,            na
1906-09-27,            na,            na,            na,69.43,            na
1906-09-26,            na,            na,            na,69.46,            na
1906-09-25,            na,            na,            na,69.36,            na
1906-09-24,            na,            na,            na,70.27,            na
1906-09-21,            na,            na,            na,70.33,            na
1906-09-20,            na,            na,            na,70.38,            na
1906-09-19,            na,            na,            na,69.94,            na
1906-09-18,            na,            na,            na,70.21,            na
1906-09-17,            na,            na,            na,70.06,            na
1906-09-14,            na,            na,            na,70.25,            na
1906-09-13,            na,            na,            na,69.79,            na
1906-09-12,            na,            na,            na,69.87,            na
1906-09-11,            na,            na,            na,68.52,            na
1906-09-10,            na,            na,            na,69.26,            na
1906-09-07,            na,            na,            na,69.02,            na
1906-09-06,            na,            na,            na,69.32,            na
1906-09-05,            na,            na,            na,68.69,            na
1906-09-04,            na,            na,            na,68.36,            na
1906-09-03,            na,            na,            na,            na,            na
1906-08-31,            na,            na,            na,68.87,            na
1906-08-30,            na,            na,            na,69.09,            na
1906-08-29,            na,            na,            na,69.51,            na
1906-08-28,            na,            na,            na,68.87,            na
1906-08-27,            na,            na,            na,69.73,            na
1906-08-24,            na,            na,            na,70.38,            na
1906-08-23,            na,            na,            na,69.86,            na
1906-08-22,            na,            na,            na,69.66,            na
1906-08-21,            na,            na,            na,70.03,            na
1906-08-20,            na,            na,            na,70.3,            na
1906-08-17,            na,            na,            na,68.41,            na
1906-08-16,            na,            na,            na,67.83,            na
1906-08-15,            na,            na,            na,68.08,            na
1906-08-14,            na,            na,            na,67.91,            na
1906-08-13,            na,            na,            na,67.78,            na
1906-08-10,            na,            na,            na,67.34,            na
1906-08-09,            na,            na,            na,67.18,            na
1906-08-08,            na,            na,            na,67.47,            na
1906-08-07,            na,            na,            na,68.11,            na
1906-08-06,            na,            na,            na,68.02,            na
1906-08-03,            na,            na,            na,67.72,            na
1906-08-02,            na,            na,            na,68.4,            na
1906-08-01,            na,            na,            na,68.66,            na
1906-07-31,            na,            na,            na,67.7,            na
1906-07-30,            na,            na,            na,67.19,            na
1906-07-27,            na,            na,            na,66.96,            na
1906-07-26,            na,            na,            na,65.95,            na
1906-07-25,            na,            na,            na,65.63,            na
1906-07-24,            na,            na,            na,64.55,            na
1906-07-23,            na,            na,            na,64.9,            na
1906-07-20,            na,            na,            na,64.55,            na
1906-07-19,            na,            na,            na,63.89,            na
1906-07-18,            na,            na,            na,63.4,            na
1906-07-17,            na,            na,            na,63.67,            na
1906-07-16,            na,            na,            na,63.33,            na
1906-07-13,            na,            na,            na,62.4,            na
1906-07-12,            na,            na,            na,62.78,            na
1906-07-11,            na,            na,            na,63.27,            na
1906-07-10,            na,            na,            na,63.92,            na
1906-07-09,            na,            na,            na,64.37,            na
1906-07-06,            na,            na,            na,64.31,            na
1906-07-05,            na,            na,            na,63.43,            na
1906-07-04,            na,            na,            na,            na,            na
1906-07-03,            na,            na,            na,63.47,            na
1906-07-02,            na,            na,            na,63.09,            na
1906-06-29,            na,            na,            na,63.95,            na
1906-06-28,            na,            na,            na,64.98,            na
1906-06-27,            na,            na,            na,64.25,            na
1906-06-26,            na,            na,            na,65.48,            na
1906-06-25,            na,            na,            na,65.21,            na
1906-06-22,            na,            na,            na,66.63,            na
1906-06-21,            na,            na,            na,66.33,            na
1906-06-20,            na,            na,            na,67.4,            na
1906-06-19,            na,            na,            na,66.98,            na
1906-06-18,            na,            na,            na,66.41,            na
1906-06-15,            na,            na,            na,67.58,            na
1906-06-14,            na,            na,            na,68.06,            na
1906-06-13,            na,            na,            na,68.59,            na
1906-06-12,            na,            na,            na,68.93,            na
1906-06-11,            na,            na,            na,69.14,            na
1906-06-08,            na,            na,            na,69.23,            na
1906-06-07,            na,            na,            na,69.68,            na
1906-06-06,            na,            na,            na,69.75,            na
1906-06-05,            na,            na,            na,69.62,            na
1906-06-04,            na,            na,            na,69.73,            na
1906-06-01,            na,            na,            na,68.87,            na
1906-05-31,            na,            na,            na,68.68,            na
1906-05-30,            na,            na,            na,            na,            na
1906-05-29,            na,            na,            na,68.63,            na
1906-05-28,            na,            na,            na,68.34,            na
1906-05-25,            na,            na,            na,68.44,            na
1906-05-24,            na,            na,            na,67.95,            na
1906-05-23,            na,            na,            na,67.51,            na
1906-05-22,            na,            na,            na,67.51,            na
1906-05-21,            na,            na,            na,67.54,            na
1906-05-18,            na,            na,            na,67.95,            na
1906-05-17,            na,            na,            na,68.17,            na
1906-05-16,            na,            na,            na,68.69,            na
1906-05-15,            na,            na,            na,68.17,            na
1906-05-14,            na,            na,            na,67.98,            na
1906-05-11,            na,            na,            na,68.43,            na
1906-05-10,            na,            na,            na,68.28,            na
1906-05-09,            na,            na,            na,68.03,            na
1906-05-08,            na,            na,            na,67.45,            na
1906-05-07,            na,            na,            na,66.5,            na
1906-05-04,            na,            na,            na,65.26,            na
1906-05-03,            na,            na,            na,63.33,            na
1906-05-02,            na,            na,            na,63.85,            na
1906-05-01,            na,            na,            na,64.49,            na
1906-04-30,            na,            na,            na,66.32,            na
1906-04-27,            na,            na,            na,65.87,            na
1906-04-26,            na,            na,            na,67.72,            na
1906-04-25,            na,            na,            na,68.14,            na
1906-04-24,            na,            na,            na,68.57,            na
1906-04-23,            na,            na,            na,68.47,            na
1906-04-20,            na,            na,            na,69.81,            na
1906-04-19,            na,            na,            na,69.03,            na
1906-04-18,            na,            na,            na,70.08,            na
1906-04-17,            na,            na,            na,70.94,            na
1906-04-16,            na,            na,            na,71.07,            na
1906-04-13,            na,            na,            na,70.7,            na
1906-04-12,            na,            na,            na,70.34,            na
1906-04-11,            na,            na,            na,70.65,            na
1906-04-10,            na,            na,            na,69.63,            na
1906-04-09,            na,            na,            na,70.27,            na
1906-04-06,            na,            na,            na,71.12,            na
1906-04-05,            na,            na,            na,71.06,            na
1906-04-04,            na,            na,            na,71.41,            na
1906-04-03,            na,            na,            na,71.93,            na
1906-04-02,            na,            na,            na,71.67,            na
1906-03-30,            na,            na,            na,70.77,            na
1906-03-29,            na,            na,            na,70.64,            na
1906-03-28,            na,            na,            na,70.8,            na
1906-03-27,            na,            na,            na,70.19,            na
1906-03-26,            na,            na,            na,70.51,            na
1906-03-23,            na,            na,            na,69.64,            na
1906-03-22,            na,            na,            na,69.56,            na
1906-03-21,            na,            na,            na,69.14,            na
1906-03-20,            na,            na,            na,69.12,            na
1906-03-19,            na,            na,            na,68.17,            na
1906-03-16,            na,            na,            na,69.84,            na
1906-03-15,            na,            na,            na,70.17,            na
1906-03-14,            na,            na,            na,70.65,            na
1906-03-13,            na,            na,            na,71.03,            na
1906-03-12,            na,            na,            na,70.62,            na
1906-03-09,            na,            na,            na,70.64,            na
1906-03-08,            na,            na,            na,69.37,            na
1906-03-07,            na,            na,            na,68.93,            na
1906-03-06,            na,            na,            na,68.86,            na
1906-03-05,            na,            na,            na,68.06,            na
1906-03-02,            na,            na,            na,68.76,            na
1906-03-01,            na,            na,            na,68.74,            na
1906-02-28,            na,            na,            na,68.82,            na
1906-02-27,            na,            na,            na,70.65,            na
1906-02-26,            na,            na,            na,71.34,            na
1906-02-23,            na,            na,            na,70.88,            na
1906-02-22,            na,            na,            na,            na,            na
1906-02-21,            na,            na,            na,70.51,            na
1906-02-20,            na,            na,            na,71.11,            na
1906-02-19,            na,            na,            na,71.29,            na
1906-02-16,            na,            na,            na,71.29,            na
1906-02-15,            na,            na,            na,71.7,            na
1906-02-14,            na,            na,            na,72.72,            na
1906-02-13,            na,            na,            na,73.32,            na
1906-02-12,            na,            na,            na,            na,            na
1906-02-09,            na,            na,            na,73.21,            na
1906-02-08,            na,            na,            na,72.89,            na
1906-02-07,            na,            na,            na,72.96,            na
1906-02-06,            na,            na,            na,73.54,            na
1906-02-05,            na,            na,            na,73.29,            na
1906-02-02,            na,            na,            na,74.51,            na
1906-02-01,            na,            na,            na,74.39,            na
1906-01-31,            na,            na,            na,73.76,            na
1906-01-30,            na,            na,            na,72.02,            na
1906-01-29,            na,            na,            na,72.76,            na
1906-01-26,            na,            na,            na,75.38,            na
1906-01-25,            na,            na,            na,75.21,            na
1906-01-24,            na,            na,            na,75.11,            na
1906-01-23,            na,            na,            na,75.09,            na
1906-01-22,            na,            na,            na,74.99,            na
1906-01-19,            na,            na,            na,75.45,            na
1906-01-18,            na,            na,            na,74.91,            na
1906-01-17,            na,            na,            na,74.48,            na
1906-01-16,            na,            na,            na,73.85,            na
1906-01-15,            na,            na,            na,73.84,            na
1906-01-12,            na,            na,            na,73.44,            na
1906-01-11,            na,            na,            na,72.57,            na
1906-01-10,            na,            na,            na,71.86,            na
1906-01-09,            na,            na,            na,71.68,            na
1906-01-08,            na,            na,            na,71.81,            na
1906-01-05,            na,            na,            na,70.39,            na
1906-01-04,            na,            na,            na,69.18,            na
1906-01-03,            na,            na,            na,70.06,            na
1906-01-02,            na,            na,            na,69.59,            na
1906-01-01,            na,            na,            na,            na,            na
1905-12-29,            na,            na,            na,70.74,            na
1905-12-28,            na,            na,            na,69.86,            na
1905-12-27,            na,            na,            na,68.89,            na
1905-12-26,            na,            na,            na,70.21,            na
1905-12-25,            na,            na,            na,            na,            na
1905-12-22,            na,            na,            na,69.18,            na
1905-12-21,            na,            na,            na,69.01,            na
1905-12-20,            na,            na,            na,69.31,            na
1905-12-19,            na,            na,            na,70.06,            na
1905-12-18,            na,            na,            na,70.11,            na
1905-12-15,            na,            na,            na,70.36,            na
1905-12-14,            na,            na,            na,69.94,            na
1905-12-13,            na,            na,            na,70.09,            na
1905-12-12,            na,            na,            na,69.69,            na
1905-12-11,            na,            na,            na,68.56,            na
1905-12-08,            na,            na,            na,68.28,            na
1905-12-07,            na,            na,            na,67.67,            na
1905-12-06,            na,            na,            na,66.6,            na
1905-12-05,            na,            na,            na,66.53,            na
1905-12-04,            na,            na,            na,65.61,            na
1905-12-01,            na,            na,            na,65.65,            na
1905-11-30,            na,            na,            na,            na,            na
1905-11-29,            na,            na,            na,65.85,            na
1905-11-28,            na,            na,            na,65.76,            na
1905-11-27,            na,            na,            na,65.51,            na
1905-11-24,            na,            na,            na,62.86,            na
1905-11-23,            na,            na,            na,62.95,            na
1905-11-22,            na,            na,            na,63.08,            na
1905-11-21,            na,            na,            na,62.88,            na
1905-11-20,            na,            na,            na,62.43,            na
1905-11-17,            na,            na,            na,61.67,            na
1905-11-16,            na,            na,            na,60.41,            na
1905-11-15,            na,            na,            na,60.63,            na
1905-11-14,            na,            na,            na,59.83,            na
1905-11-13,            na,            na,            na,59.21,            na
1905-11-10,            na,            na,            na,60.49,            na
1905-11-09,            na,            na,            na,59.75,            na
1905-11-08,            na,            na,            na,60.19,            na
1905-11-07,            na,            na,            na,            na,            na
1905-11-06,            na,            na,            na,61.04,            na
1905-11-03,            na,            na,            na,61.37,            na
1905-11-02,            na,            na,            na,61.48,            na
1905-11-01,            na,            na,            na,61.64,            na
1905-10-31,            na,            na,            na,61.37,            na
1905-10-30,            na,            na,            na,60.31,            na
1905-10-27,            na,            na,            na,60.05,            na
1905-10-26,            na,            na,            na,60.13,            na
1905-10-25,            na,            na,            na,60.55,            na
1905-10-24,            na,            na,            na,60.69,            na
1905-10-23,            na,            na,            na,60.7,            na
1905-10-20,            na,            na,            na,60.27,            na
1905-10-19,            na,            na,            na,59.64,            na
1905-10-18,            na,            na,            na,59.31,            na
1905-10-17,            na,            na,            na,59.65,            na
1905-10-16,            na,            na,            na,59.69,            na
1905-10-13,            na,            na,            na,59.73,            na
1905-10-12,            na,            na,            na,59.31,            na
1905-10-11,            na,            na,            na,59.21,            na
1905-10-10,            na,            na,            na,60.08,            na
1905-10-09,            na,            na,            na,59.81,            na
1905-10-06,            na,            na,            na,60.47,            na
1905-10-05,            na,            na,            na,60.64,            na
1905-10-04,            na,            na,            na,60.35,            na
1905-10-03,            na,            na,            na,60.52,            na
1905-10-02,            na,            na,            na,60.19,            na
1905-09-29,            na,            na,            na,59.62,            na
1905-09-28,            na,            na,            na,59.28,            na
1905-09-27,            na,            na,            na,59.43,            na
1905-09-26,            na,            na,            na,59.56,            na
1905-09-25,            na,            na,            na,59.37,            na
1905-09-22,            na,            na,            na,60,            na
1905-09-21,            na,            na,            na,59.9,            na
1905-09-20,            na,            na,            na,59.67,            na
1905-09-19,            na,            na,            na,59.17,            na
1905-09-18,            na,            na,            na,59.62,            na
1905-09-15,            na,            na,            na,58.99,            na
1905-09-14,            na,            na,            na,58.69,            na
1905-09-13,            na,            na,            na,58.19,            na
1905-09-12,            na,            na,            na,58.7,            na
1905-09-11,            na,            na,            na,57.92,            na
1905-09-08,            na,            na,            na,58.44,            na
1905-09-07,            na,            na,            na,57.58,            na
1905-09-06,            na,            na,            na,57.81,            na
1905-09-05,            na,            na,            na,59.14,            na
1905-09-04,            na,            na,            na,            na,            na
1905-09-01,            na,            na,            na,58.36,            na
1905-08-31,            na,            na,            na,59.07,            na
1905-08-30,            na,            na,            na,60.11,            na
1905-08-29,            na,            na,            na,60.65,            na
1905-08-28,            na,            na,            na,60.23,            na
1905-08-25,            na,            na,            na,60.34,            na
1905-08-24,            na,            na,            na,60.52,            na
1905-08-23,            na,            na,            na,60.67,            na
1905-08-22,            na,            na,            na,60.14,            na
1905-08-21,            na,            na,            na,60.26,            na
1905-08-18,            na,            na,            na,60.09,            na
1905-08-17,            na,            na,            na,60.61,            na
1905-08-16,            na,            na,            na,60.4,            na
1905-08-15,            na,            na,            na,60.33,            na
1905-08-14,            na,            na,            na,60.16,            na
1905-08-11,            na,            na,            na,60.22,            na
1905-08-10,            na,            na,            na,60.09,            na
1905-08-09,            na,            na,            na,59.95,            na
1905-08-08,            na,            na,            na,60,            na
1905-08-07,            na,            na,            na,60.22,            na
1905-08-04,            na,            na,            na,60,            na
1905-08-03,            na,            na,            na,59.8,            na
1905-08-02,            na,            na,            na,59.56,            na
1905-08-01,            na,            na,            na,59.59,            na
1905-07-31,            na,            na,            na,59.85,            na
1905-07-28,            na,            na,            na,58.94,            na
1905-07-27,            na,            na,            na,58.07,            na
1905-07-26,            na,            na,            na,57.62,            na
1905-07-25,            na,            na,            na,57.4,            na
1905-07-24,            na,            na,            na,57.65,            na
1905-07-21,            na,            na,            na,58.09,            na
1905-07-20,            na,            na,            na,58.31,            na
1905-07-19,            na,            na,            na,58.06,            na
1905-07-18,            na,            na,            na,57.95,            na
1905-07-17,            na,            na,            na,57.95,            na
1905-07-14,            na,            na,            na,57.55,            na
1905-07-13,            na,            na,            na,57.82,            na
1905-07-12,            na,            na,            na,57.94,            na
1905-07-11,            na,            na,            na,57.15,            na
1905-07-10,            na,            na,            na,58.22,            na
1905-07-07,            na,            na,            na,58.27,            na
1905-07-06,            na,            na,            na,58.11,            na
1905-07-05,            na,            na,            na,57.62,            na
1905-07-04,            na,            na,            na,            na,            na
1905-07-03,            na,            na,            na,57.65,            na
1905-06-30,            na,            na,            na,56.31,            na
1905-06-29,            na,            na,            na,56.55,            na
1905-06-28,            na,            na,            na,56.98,            na
1905-06-27,            na,            na,            na,56.74,            na
1905-06-26,            na,            na,            na,56.74,            na
1905-06-23,            na,            na,            na,55.51,            na
1905-06-22,            na,            na,            na,55.46,            na
1905-06-21,            na,            na,            na,55.08,            na
1905-06-20,            na,            na,            na,54.52,            na
1905-06-19,            na,            na,            na,53.98,            na
1905-06-16,            na,            na,            na,54.18,            na
1905-06-15,            na,            na,            na,54.03,            na
1905-06-14,            na,            na,            na,54.29,            na
1905-06-13,            na,            na,            na,54.17,            na
1905-06-12,            na,            na,            na,54.66,            na
1905-06-09,            na,            na,            na,53.67,            na
1905-06-08,            na,            na,            na,53.51,            na
1905-06-07,            na,            na,            na,53.43,            na
1905-06-06,            na,            na,            na,53.13,            na
1905-06-05,            na,            na,            na,53.85,            na
1905-06-02,            na,            na,            na,53.7,            na
1905-06-01,            na,            na,            na,53.6,            na
1905-05-31,            na,            na,            na,54.44,            na
1905-05-30,            na,            na,            na,            na,            na
1905-05-29,            na,            na,            na,54.3,            na
1905-05-26,            na,            na,            na,53.48,            na
1905-05-25,            na,            na,            na,53.41,            na
1905-05-24,            na,            na,            na,54.03,            na
1905-05-23,            na,            na,            na,52.43,            na
1905-05-22,            na,            na,            na,52.28,            na
1905-05-19,            na,            na,            na,54.11,            na
1905-05-18,            na,            na,            na,54.67,            na
1905-05-17,            na,            na,            na,56.15,            na
1905-05-16,            na,            na,            na,56.33,            na
1905-05-15,            na,            na,            na,56.74,            na
1905-05-12,            na,            na,            na,57.18,            na
1905-05-11,            na,            na,            na,56.52,            na
1905-05-10,            na,            na,            na,55.92,            na
1905-05-09,            na,            na,            na,55.51,            na
1905-05-08,            na,            na,            na,54.59,            na
1905-05-05,            na,            na,            na,56.28,            na
1905-05-04,            na,            na,            na,54.71,            na
1905-05-03,            na,            na,            na,56.05,            na
1905-05-02,            na,            na,            na,56.97,            na
1905-05-01,            na,            na,            na,56.33,            na
1905-04-28,            na,            na,            na,57.04,            na
1905-04-27,            na,            na,            na,57.53,            na
1905-04-26,            na,            na,            na,59.53,            na
1905-04-25,            na,            na,            na,59.23,            na
1905-04-24,            na,            na,            na,58.58,            na
1905-04-21,            na,            na,            na,            na,            na
1905-04-20,            na,            na,            na,59.3,            na
1905-04-19,            na,            na,            na,61.13,            na
1905-04-18,            na,            na,            na,60.51,            na
1905-04-17,            na,            na,            na,61.1,            na
1905-04-14,            na,            na,            na,61.35,            na
1905-04-13,            na,            na,            na,60.97,            na
1905-04-12,            na,            na,            na,60.54,            na
1905-04-11,            na,            na,            na,60.02,            na
1905-04-10,            na,            na,            na,60.22,            na
1905-04-07,            na,            na,            na,60.89,            na
1905-04-06,            na,            na,            na,60.63,            na
1905-04-05,            na,            na,            na,60.19,            na
1905-04-04,            na,            na,            na,59.56,            na
1905-04-03,            na,            na,            na,59.43,            na
1905-03-31,            na,            na,            na,58.62,            na
1905-03-30,            na,            na,            na,58.04,            na
1905-03-29,            na,            na,            na,57.65,            na
1905-03-28,            na,            na,            na,57.24,            na
1905-03-27,            na,            na,            na,57.56,            na
1905-03-24,            na,            na,            na,58.07,            na
1905-03-23,            na,            na,            na,56.72,            na
1905-03-22,            na,            na,            na,56,            na
1905-03-21,            na,            na,            na,56.78,            na
1905-03-20,            na,            na,            na,57.15,            na
1905-03-17,            na,            na,            na,56.54,            na
1905-03-16,            na,            na,            na,57,            na
1905-03-15,            na,            na,            na,57.06,            na
1905-03-14,            na,            na,            na,57.26,            na
1905-03-13,            na,            na,            na,57.3,            na
1905-03-10,            na,            na,            na,57.05,            na
1905-03-09,            na,            na,            na,56.67,            na
1905-03-08,            na,            na,            na,55.89,            na
1905-03-07,            na,            na,            na,55.69,            na
1905-03-06,            na,            na,            na,55.92,            na
1905-03-03,            na,            na,            na,55.62,            na
1905-03-02,            na,            na,            na,56.27,            na
1905-03-01,            na,            na,            na,55.72,            na
1905-02-28,            na,            na,            na,55.05,            na
1905-02-27,            na,            na,            na,55.49,            na
1905-02-24,            na,            na,            na,55.76,            na
1905-02-23,            na,            na,            na,55.19,            na
1905-02-22,            na,            na,            na,            na,            na
1905-02-21,            na,            na,            na,55.32,            na
1905-02-20,            na,            na,            na,54.9,            na
1905-02-17,            na,            na,            na,54.15,            na
1905-02-16,            na,            na,            na,53.94,            na
1905-02-15,            na,            na,            na,53.89,            na
1905-02-14,            na,            na,            na,53.83,            na
1905-02-13,            na,            na,            na,            na,            na
1905-02-10,            na,            na,            na,53.67,            na
1905-02-09,            na,            na,            na,52.94,            na
1905-02-08,            na,            na,            na,53.14,            na
1905-02-07,            na,            na,            na,53.21,            na
1905-02-06,            na,            na,            na,52.6,            na
1905-02-03,            na,            na,            na,52.36,            na
1905-02-02,            na,            na,            na,52.15,            na
1905-02-01,            na,            na,            na,51.95,            na
1905-01-31,            na,            na,            na,52.25,            na
1905-01-30,            na,            na,            na,51.84,            na
1905-01-27,            na,            na,            na,51.59,            na
1905-01-26,            na,            na,            na,51.33,            na
1905-01-25,            na,            na,            na,50.37,            na
1905-01-24,            na,            na,            na,50.83,            na
1905-01-23,            na,            na,            na,50.88,            na
1905-01-20,            na,            na,            na,51.74,            na
1905-01-19,            na,            na,            na,51.77,            na
1905-01-18,            na,            na,            na,52,            na
1905-01-17,            na,            na,            na,51.77,            na
1905-01-16,            na,            na,            na,51.97,            na
1905-01-13,            na,            na,            na,51.51,            na
1905-01-12,            na,            na,            na,50.99,            na
1905-01-11,            na,            na,            na,51.3,            na
1905-01-10,            na,            na,            na,51.35,            na
1905-01-09,            na,            na,            na,50.93,            na
1905-01-06,            na,            na,            na,50.88,            na
1905-01-05,            na,            na,            na,51.45,            na
1905-01-04,            na,            na,            na,51.44,            na
1905-01-03,            na,            na,            na,51.57,            na
1905-01-02,            na,            na,            na,            na,            na
1904-12-30,            na,            na,            na,51.32,            na
1904-12-29,            na,            na,            na,52.06,            na
1904-12-28,            na,            na,            na,51.43,            na
1904-12-27,            na,            na,            na,50.64,            na
1904-12-26,            na,            na,            na,            na,            na
1904-12-23,            na,            na,            na,50.16,            na
1904-12-22,            na,            na,            na,49.72,            na
1904-12-21,            na,            na,            na,50.09,            na
1904-12-20,            na,            na,            na,50.61,            na
1904-12-19,            na,            na,            na,50.17,            na
1904-12-16,            na,            na,            na,50.35,            na
1904-12-15,            na,            na,            na,48.8,            na
1904-12-14,            na,            na,            na,48.47,            na
1904-12-13,            na,            na,            na,48.66,            na
1904-12-12,            na,            na,            na,48.18,            na
1904-12-09,            na,            na,            na,50.71,            na
1904-12-08,            na,            na,            na,49.81,            na
1904-12-07,            na,            na,            na,50.52,            na
1904-12-06,            na,            na,            na,53.16,            na
1904-12-05,            na,            na,            na,53.65,            na
1904-12-02,            na,            na,            na,53.08,            na
1904-12-01,            na,            na,            na,52.78,            na
1904-11-30,            na,            na,            na,52.76,            na
1904-11-29,            na,            na,            na,53,            na
1904-11-28,            na,            na,            na,53.01,            na
1904-11-25,            na,            na,            na,51.89,            na
1904-11-24,            na,            na,            na,            na,            na
1904-11-23,            na,            na,            na,51.2,            na
1904-11-22,            na,            na,            na,51.13,            na
1904-11-21,            na,            na,            na,51.73,            na
1904-11-18,            na,            na,            na,51.05,            na
1904-11-17,            na,            na,            na,51.34,            na
1904-11-16,            na,            na,            na,50.63,            na
1904-11-15,            na,            na,            na,50.67,            na
1904-11-14,            na,            na,            na,50.39,            na
1904-11-11,            na,            na,            na,49.84,            na
1904-11-10,            na,            na,            na,49.51,            na
1904-11-09,            na,            na,            na,49.13,            na
1904-11-08,            na,            na,            na,            na,            na
1904-11-07,            na,            na,            na,48.5,            na
1904-11-04,            na,            na,            na,47.84,            na
1904-11-03,            na,            na,            na,47.52,            na
1904-11-02,            na,            na,            na,47.44,            na
1904-11-01,            na,            na,            na,46.68,            na
1904-10-31,            na,            na,            na,46.17,            na
1904-10-28,            na,            na,            na,46.44,            na
1904-10-27,            na,            na,            na,45.4,            na
1904-10-26,            na,            na,            na,45.88,            na
1904-10-25,            na,            na,            na,45.92,            na
1904-10-24,            na,            na,            na,46.28,            na
1904-10-21,            na,            na,            na,45.68,            na
1904-10-20,            na,            na,            na,45.51,            na
1904-10-19,            na,            na,            na,45.21,            na
1904-10-18,            na,            na,            na,45.54,            na
1904-10-17,            na,            na,            na,45.46,            na
1904-10-14,            na,            na,            na,44.99,            na
1904-10-13,            na,            na,            na,44.07,            na
1904-10-12,            na,            na,            na,43.39,            na
1904-10-11,            na,            na,            na,43.24,            na
1904-10-10,            na,            na,            na,43.04,            na
1904-10-07,            na,            na,            na,42.46,            na
1904-10-06,            na,            na,            na,42.19,            na
1904-10-05,            na,            na,            na,42.62,            na
1904-10-04,            na,            na,            na,42.69,            na
1904-10-03,            na,            na,            na,42.96,            na
1904-09-30,            na,            na,            na,42.19,            na
1904-09-29,            na,            na,            na,41.84,            na
1904-09-28,            na,            na,            na,42.08,            na
1904-09-27,            na,            na,            na,41.86,            na
1904-09-26,            na,            na,            na,41.69,            na
1904-09-23,            na,            na,            na,41.25,            na
1904-09-22,            na,            na,            na,40.82,            na
1904-09-21,            na,            na,            na,41.02,            na
1904-09-20,            na,            na,            na,40.78,            na
1904-09-19,            na,            na,            na,41.43,            na
